lng,lat,dom_turi,adres_tuman,dom_qavatlar_soni,kv_maydoni,kv_qavat,kv_xonalar_soni,maydon/xona,narxi
69.2415634,41.2673079,past,Yakkasaroy,5,39.0,2,1,39.0,26700
69.2922234,41.3777696,past,Yunusobod,4,51.0,4,2,25.5,38000
69.3789461,41.3380839,past,Mirzo Ulugbek,5,110.0,5,5,22.0,51000
69.1804708,41.2978921,past,Uchtepa,4,58.0,2,2,29.0,31500
69.3789461,41.3380839,past,Mirzo Ulugbek,5,78.0,3,3,26.0,52000
69.2730715,41.2983828,orta,Mirobod,9,65.0,3,2,32.5,53000
69.1804708,41.2978921,orta,Uchtepa,9,58.0,7,2,29.0,36500
69.340163,41.339688,past,Mirzo Ulugbek,5,100.0,4,4,25.0,60000
69.3585936,41.3550649,past,Mirzo Ulugbek,4,60.0,3,3,20.0,37700
69.1782823,41.2960146,past,Uchtepa,4,63.0,4,2,31.5,37000
69.275364,41.295316,orta,Mirobod,10,75.0,6,3,25.0,115000
69.2704923,41.2854294,orta,Mirobod,8,200.0,5,4,50.0,270000
69.2730715,41.2983828,past,Mirobod,4,60.0,2,2,30.0,62000
69.2937133,41.2758912,past,Mirobod,4,100.0,4,4,25.0,90000
69.2729933,41.2890324,past,Mirobod,4,120.0,4,3,40.0,99000
69.2291542,41.2870921,orta,Sergeli,9,120.0,5,5,24.0,56000
69.3585936,41.3550649,past,Mirzo Ulugbek,3,60.0,3,3,20.0,37700
69.3160808,41.2960584,past,Yashnobod,4,270.0,2,6,45.0,270000
69.2981832,41.3692799,orta,Yunusobod,9,73.0,5,3,24.333333333333332,58000
69.307123,41.3709551,past,Yunusobod,5,118.0,2,5,23.6,66000
69.2261213,41.3390184,past,Olmzor,5,140.0,5,4,35.0,110000
69.2769129,41.2910722,orta,Mirobod,7,180.0,3,4,45.0,267000
69.2257684,41.2135863,orta,Sergeli,10,110.0,9,3,36.666666666666664,53089
69.2803036,41.3298867,past,Yunusobod,4,60.0,2,2,30.0,60000
69.1957173,41.3289988,past,Shayhontohur,5,40.0,5,1,40.0,23000
69.2922234,41.3104865,past,Mirzo Ulugbek,4,80.0,1,3,26.666666666666668,107000
69.2844444,41.3188889,orta,Yunusobod,8,137.0,3,3,45.666666666666664,200000
69.1704754,41.3397875,past,Shayhontohur,5,95.0,2,4,23.75,75000
69.3038473,41.3742504,past,Yunusobod,5,100.0,3,4,25.0,78000
69.2810486,41.3714709,past,Yunusobod,4,53.0,1,2,26.5,39700
69.3078679,41.3080076,past,Yashnobod,4,50.0,4,2,25.0,32000
69.3235123,41.286283,past,Yashnobod,5,57.0,5,2,28.5,32000
69.3473509,41.3292204,past,Mirzo Ulugbek,4,50.0,1,2,25.0,31500
69.3585936,41.3550649,past,Mirzo Ulugbek,4,60.0,3,3,20.0,37500
69.3447348,41.3445193,past,Mirzo Ulugbek,4,43.0,4,2,21.5,31500
69.3447348,41.3445193,past,Mirzo Ulugbek,4,52.0,1,2,26.0,31500
69.3726789,41.3375577,past,Mirzo Ulugbek,5,60.0,5,2,30.0,31500
69.3447348,41.3445193,past,Mirzo Ulugbek,4,53.0,3,2,26.5,31000
69.3473509,41.3292204,past,Mirzo Ulugbek,3,40.0,1,2,20.0,25500
69.2281531,41.3645355,past,Olmzor,4,85.0,2,4,21.25,56000
69.2552666,41.2818558,orta,Yakkasaroy,9,121.0,7,4,30.25,105000
69.3548004,41.3606566,past,Mirzo Ulugbek,4,45.0,4,2,22.5,31000
69.3447348,41.3445193,past,Mirzo Ulugbek,4,52.0,4,2,26.0,31000
69.3159192,41.3123276,orta,Yashnobod,9,62.0,9,2,31.0,30000
69.3447348,41.3445193,past,Mirzo Ulugbek,4,50.0,4,2,25.0,30000
69.2785087,41.2991561,past,Mirobod,4,80.0,2,3,26.666666666666668,78000
69.3473509,41.3292204,past,Mirzo Ulugbek,2,55.0,1,2,27.5,29500
69.3548004,41.3606566,past,Mirzo Ulugbek,4,50.0,1,2,25.0,29500
69.2865609,41.3454697,orta,Yunusobod,9,215.0,7,4,53.75,180000
69.3473509,41.3292204,past,Mirzo Ulugbek,4,35.0,4,1,35.0,27500
69.3473509,41.3292204,orta,Mirzo Ulugbek,7,45.0,3,2,22.5,43000
69.3473509,41.3292204,past,Mirzo Ulugbek,5,38.0,4,2,19.0,33000
69.223683,41.3240567,past,Shayhontohur,4,72.0,3,3,24.0,54000
69.1961168,41.271386,orta,Chilonzor,9,105.0,6,4,26.25,60000
69.2937133,41.2758912,past,Mirobod,4,38.0,4,1,38.0,46500
69.223683,41.2807837,past,Chilonzor,3,30.0,1,1,30.0,25000
69.3548004,41.3606566,past,Mirzo Ulugbek,4,50.0,1,2,25.0,31000
69.2601933,41.2911414,orta,Yakkasaroy,8,126.0,1,3,42.0,76000
69.2892434,41.3700057,past,Yunusobod,4,51.0,1,2,25.5,39500
69.3473509,41.3292204,past,Mirzo Ulugbek,4,48.0,3,2,24.0,28500
69.3447348,41.3445193,past,Mirzo Ulugbek,4,48.0,4,2,24.0,28000
69.3246635,41.319567,past,Mirzo Ulugbek,5,50.0,4,2,25.0,28000
69.3644846,41.3318205,past,Mirzo Ulugbek,5,38.0,5,1,38.0,23000
69.3246635,41.319567,past,Mirzo Ulugbek,5,35.0,1,2,17.5,26000
69.3585936,41.3550649,past,Mirzo Ulugbek,4,48.0,3,2,24.0,26000
69.3473509,41.3292204,past,Mirzo Ulugbek,3,50.0,2,2,25.0,25000
69.3473509,41.3292204,orta,Mirzo Ulugbek,9,54.0,5,2,27.0,23500
69.2799062,41.2679924,orta,Yashnobod,9,130.0,2,3,43.333333333333336,99000
69.3160626,41.3750315,past,Yunusobod,5,92.0,4,3,30.666666666666668,49000
69.275878,41.296644,orta,Mirobod,9,100.0,8,4,25.0,95000
69.2638823,41.3051824,past,Yakkasaroy,4,52.0,3,2,26.0,75000
69.1804708,41.259418,orta,Chilonzor,9,114.0,3,3,38.0,160000
69.3235746,41.3133669,orta,Mirzo Ulugbek,7,80.0,6,3,26.666666666666668,75000
69.2283298,41.2894304,orta,Chilonzor,9,125.0,3,4,31.25,210000
69.2803036,41.3298867,past,Yunusobod,4,70.0,3,3,23.333333333333332,75000
69.2865609,41.3454697,past,Yunusobod,4,52.0,1,2,26.0,63000
69.1839655,41.2902787,past,Uchtepa,4,46.0,4,2,23.0,32500
69.3230626,41.3215876,past,Mirzo Ulugbek,5,50.0,5,2,25.0,29500
69.1968618,41.2829494,past,Chilonzor,5,47.0,5,2,23.5,27000
69.1909015,41.2770171,past,Uchtepa,4,47.0,1,2,23.5,34500
69.2856753,41.3052026,past,Yashnobod,4,68.0,2,3,22.666666666666668,65000
69.3228615,41.3146381,orta,Yashnobod,9,70.0,9,3,23.333333333333332,39800
69.2512486,41.2697288,orta,Yakkasaroy,9,84.0,7,3,28.0,55800
69.3108478,41.2508242,orta,Mirobod,9,63.0,1,2,31.5,31500
69.3228615,41.3146381,orta,Yashnobod,9,48.0,5,2,24.0,55000
69.2937067,41.3143296,orta,Mirzo Ulugbek,9,94.0,2,3,31.333333333333332,85000
69.2534409,41.3068527,past,Chilonzor,4,95.0,3,4,23.75,95000
69.34359,41.3357758,orta,Mirzo Ulugbek,6,70.0,3,2,35.0,85000
69.3234929,41.31512,orta,Mirzo Ulugbek,9,80.0,4,2,40.0,59000
69.34359,41.3357758,orta,Mirzo Ulugbek,6,105.0,3,3,35.0,126000
69.34359,41.3357758,orta,Mirzo Ulugbek,6,86.0,5,3,28.666666666666668,103000
69.2119047,41.2832134,orta,Chilonzor,9,70.0,9,3,23.333333333333332,49000
69.2922234,41.3104865,orta,Mirzo Ulugbek,9,118.0,6,4,29.5,105000
69.307123,41.3709551,orta,Yunusobod,9,60.0,9,2,30.0,30000
69.3875774,41.3427418,orta,Mirzo Ulugbek,9,98.0,6,4,24.5,52000
69.2981832,41.3692799,past,Yunusobod,4,51.0,4,2,25.5,34000
69.2773236,41.3197131,orta,Yunusobod,9,60.0,9,2,30.0,35000
69.3585936,41.3550649,past,Mirzo Ulugbek,5,41.0,5,1,41.0,23500
69.1871884,41.2750057,past,Chilonzor,4,47.0,4,2,23.5,28500
69.1789807,41.2771751,past,Uchtepa,5,47.0,2,2,23.5,33500
69.3585936,41.3550649,past,Mirzo Ulugbek,4,38.0,3,1,38.0,26500
69.3548004,41.3606566,past,Mirzo Ulugbek,5,40.0,5,1,40.0,26500
69.3585936,41.3550649,past,Mirzo Ulugbek,4,42.0,4,1,42.0,28000
69.3235746,41.3133669,past,Yashnobod,4,43.0,3,1,43.0,31000
69.293391,41.314662,past,Mirzo Ulugbek,5,39.0,2,1,39.0,34000
69.3078679,41.3080076,past,Yashnobod,4,41.0,2,1,41.0,34500
69.2922234,41.3104865,past,Mirzo Ulugbek,5,33.0,5,1,33.0,25500
69.3548004,41.3606566,past,Mirzo Ulugbek,4,30.0,4,1,30.0,25000
69.2773236,41.3197131,orta,Yunusobod,9,50.0,7,1,50.0,37000
69.3473509,41.3292204,past,Mirzo Ulugbek,4,79.0,4,4,19.75,27000
69.3328133,41.3466485,orta,Mirzo Ulugbek,7,200.0,7,6,33.333333333333336,105000
69.2638823,41.3051824,past,Yakkasaroy,4,28.0,1,1,28.0,45000
69.1879213,41.281265,past,Uchtepa,4,100.0,2,3,33.333333333333336,67000
69.2712172,41.3013581,orta,Mirobod,9,75.0,5,3,25.0,110000
69.2207029,41.220067,orta,Sergeli,9,100.0,7,4,25.0,45800
69.275878,41.296644,orta,Mirobod,8,200.0,6,4,50.0,220000
69.275364,41.295316,orta,Mirobod,9,170.0,2,6,28.333333333333332,165000
69.2680561,41.3035042,orta,Mirobod,9,65.0,7,2,32.5,70000
69.275878,41.296644,orta,Mirobod,9,75.0,6,3,25.0,88000
69.3235746,41.3133669,orta,Mirzo Ulugbek,9,75.0,7,3,25.0,65000
69.3875774,41.3619703,past,Mirzo Ulugbek,4,78.0,3,3,26.0,55000
69.1700401,41.3451812,past,Shayhontohur,4,130.0,4,4,32.5,72000
69.3473509,41.3292204,orta,Mirzo Ulugbek,9,94.0,2,3,31.333333333333332,51000
69.1700401,41.3379756,past,Shayhontohur,5,60.0,1,2,30.0,54000
69.1909015,41.2770171,past,Uchtepa,5,80.0,3,4,20.0,58800
69.2982672,41.3242397,orta,Mirzo Ulugbek,6,100.0,2,3,33.333333333333336,120000
69.2922234,41.3104865,past,Mirzo Ulugbek,3,40.0,1,2,20.0,26000
69.2552666,41.2818558,orta,Yakkasaroy,9,96.0,9,4,24.0,52000
69.3419071,41.2922516,past,Yashnobod,4,44.0,4,2,22.0,30500
69.1781265,41.2601131,past,Chilonzor,5,85.0,4,4,21.25,47500
69.3548004,41.3606566,past,Mirzo Ulugbek,4,68.0,3,3,22.666666666666668,40000
69.2475235,41.3333453,orta,Shayhontohur,8,92.0,4,3,30.666666666666668,99000
69.2773236,41.3245206,past,Yunusobod,4,76.0,4,3,25.333333333333332,55000
69.2527386,41.3289182,past,Shayhontohur,4,68.0,4,2,34.0,42000
69.3473509,41.3292204,orta,Mirzo Ulugbek,9,60.0,6,2,30.0,33500
69.2288981,41.2847707,past,Chilonzor,4,60.0,2,2,30.0,42000
69.340163,41.339688,past,Mirzo Ulugbek,5,50.0,5,2,25.0,35000
69.2691287,41.3716355,past,Yunusobod,4,49.44,4,2,24.72,31000
69.3726789,41.3375577,past,Mirzo Ulugbek,5,75.0,4,3,25.0,48000
69.2944583,41.363177,past,Yunusobod,4,50.0,4,2,25.0,33500
69.2552666,41.2818558,past,Yakkasaroy,5,68.0,4,3,22.666666666666668,59000
69.2937133,41.2758912,past,Mirobod,4,86.0,2,3,28.666666666666668,135000
69.2812915,41.3377063,past,Yunusobod,4,66.0,3,3,22.0,75000
69.2825052,41.3280586,past,Mirobod,4,132.0,3,3,44.0,65000
69.3577802,41.2987036,past,Yashnobod,5,56.0,5,2,28.0,29500
69.2415634,41.2673079,past,Yakkasaroy,5,90.0,5,4,22.5,46000
69.2840285,41.3804352,past,Yunusobod,5,68.0,3,3,22.666666666666668,42100
69.2691667,41.3086111,past,Mirobod,4,36.0,1,1,36.0,65000
69.3059645,41.3745048,past,Yunusobod,5,60.0,3,2,30.0,44000
69.1804708,41.259418,orta,Chilonzor,9,72.0,8,3,24.0,65000
69.2183644,41.3327788,past,Olmzor,4,60.0,2,2,30.0,41000
69.223683,41.3240567,past,Shayhontohur,4,84.0,2,4,21.0,55000
69.2552666,41.2818558,orta,Yakkasaroy,9,65.0,5,2,32.5,48000
69.2261213,41.3390184,past,Olmzor,3,91.0,3,3,30.333333333333332,85000
69.2691287,41.3716355,orta,Yunusobod,6,105.0,5,3,35.0,66455
69.1670599,41.2797359,past,Uchtepa,4,100.0,1,4,25.0,62000
69.259963,41.3246734,orta,Shayhontohur,9,62.0,8,2,31.0,47500
69.3190425,41.3707855,orta,Yunusobod,9,52.0,5,2,26.0,41000
69.2646587,41.3683947,orta,Yunusobod,6,105.0,4,3,35.0,66847
69.2601933,41.2911414,past,Yakkasaroy,4,55.0,4,2,27.5,38500
69.2290098,41.2885649,past,Yakkasaroy,4,50.0,3,2,25.0,36000
69.2512486,41.2697288,orta,Yakkasaroy,9,100.0,2,4,25.0,66500
69.2922234,41.3104865,orta,Mirzo Ulugbek,9,70.0,3,2,35.0,90000
69.1819609,41.2657122,orta,Chilonzor,9,65.0,9,2,32.5,35000
69.3467324,41.3482223,past,Mirzo Ulugbek,4,29.0,2,1,29.0,23990
69.2906958,41.3060918,past,Mirobod,4,47.5,4,1,47.5,48900
69.2840285,41.3804352,past,Yunusobod,5,100.0,2,4,25.0,70000
69.2996732,41.3587493,past,Yunusobod,4,55.0,1,3,18.333333333333332,54000
69.1640609,41.2819493,past,Uchtepa,5,80.0,5,3,26.666666666666668,36000
69.1849411,41.2710841,past,Chilonzor,5,50.0,4,2,25.0,33500
69.2058023,41.2894422,past,Chilonzor,4,60.0,4,2,30.0,36500
69.1804708,41.259418,orta,Chilonzor,9,42.0,6,1,42.0,27500
69.2058023,41.2798237,orta,Chilonzor,9,75.0,5,3,25.0,74500
69.1968618,41.2829494,past,Chilonzor,5,42.0,4,1,42.0,26500
69.2624237,41.218274,orta,Sergeli,9,50.3,9,1,50.3,21660
69.2810486,41.3714709,past,Yunusobod,5,75.0,5,3,25.0,37000
69.2922234,41.3777696,past,Yunusobod,4,60.0,3,2,30.0,41000
69.223963,41.2914153,orta,Chilonzor,9,100.0,4,4,25.0,90000
69.2922234,41.3777696,past,Yunusobod,4,60.0,1,2,30.0,40000
69.1961168,41.271386,past,Chilonzor,4,68.0,4,3,22.666666666666668,38000
69.1968618,41.2829494,past,Chilonzor,4,70.0,4,3,23.333333333333332,37000
69.1916465,41.2729489,past,Chilonzor,4,67.0,4,3,22.333333333333332,36500
69.1804708,41.259418,past,Chilonzor,5,68.0,1,3,22.666666666666668,44000
69.2747161,41.3615759,past,Yunusobod,5,55.0,2,2,27.5,30000
69.200587,41.274633,orta,Chilonzor,9,60.0,8,2,30.0,34500
69.2281531,41.210633,orta,Sergeli,9,48.0,8,1,48.0,22907
69.2646587,41.3683947,orta,Yunusobod,6,74.0,3,2,37.0,46835
69.1916465,41.2729489,past,Chilonzor,4,70.0,4,3,23.333333333333332,37500
69.2058023,41.2894422,orta,Chilonzor,9,72.0,3,3,24.0,47000
69.2087824,41.2948119,past,Chilonzor,4,67.0,2,3,22.333333333333332,42000
69.2058023,41.2894422,past,Chilonzor,4,60.0,4,2,30.0,36000
69.2117625,41.2857552,past,Chilonzor,5,57.0,4,2,28.5,36500
69.2058023,41.2798237,past,Chilonzor,5,50.0,4,2,25.0,32000
69.1804708,41.259418,past,Chilonzor,4,54.0,1,2,27.0,35500
69.2117625,41.2857552,past,Chilonzor,4,50.0,2,2,25.0,36000
69.1804708,41.259418,past,Chilonzor,5,50.0,2,2,25.0,37500
69.1804708,41.259418,orta,Chilonzor,9,60.0,3,2,30.0,38000
69.1804708,41.259418,orta,Chilonzor,9,60.0,3,2,30.0,37000
69.3041431,41.3776023,past,Yunusobod,4,66.19,4,3,22.063333333333333,40000
69.2747161,41.3615759,past,Yunusobod,5,60.0,4,2,30.0,38000
69.3041431,41.3776023,past,Yunusobod,4,38.0,3,1,38.0,25000
69.2646587,41.3683947,past,Yunusobod,4,40.0,4,1,40.0,22500
69.2691287,41.3716355,past,Yunusobod,4,55.0,1,2,27.5,31500
69.3473509,41.3292204,past,Mirzo Ulugbek,4,51.33,4,2,25.665,42000
69.3041431,41.3776023,past,Yunusobod,4,55.0,4,2,27.5,30000
69.2771853,41.374408,past,Yunusobod,5,40.0,4,1,40.0,24500
69.3013941,41.3610095,past,Yunusobod,4,65.0,1,2,32.5,34000
69.307123,41.3709551,past,Yunusobod,5,100.0,2,4,25.0,51000
69.3013967,41.3200874,orta,Mirzo Ulugbek,9,120.0,4,3,40.0,155000
69.2708313,41.3131267,orta,Yunusobod,9,150.0,8,3,50.0,165000
69.1804708,41.2978921,orta,Uchtepa,9,92.0,8,4,23.0,45000
69.3092476,41.3312004,orta,Mirzo Ulugbek,8,120.0,4,4,30.0,160000
69.3190425,41.3707855,past,Yunusobod,4,60.0,1,2,30.0,41000
69.2087824,41.3668928,orta,Olmzor,9,22.0,7,1,22.0,15500
69.2996732,41.3587493,orta,Yunusobod,9,67.0,2,2,33.5,38000
69.1700401,41.3379756,orta,Shayhontohur,9,42.0,8,1,42.0,21000
69.2747161,41.3615759,past,Yunusobod,5,60.0,1,2,30.0,39000
69.2771853,41.374408,past,Yunusobod,5,60.0,3,2,30.0,34500
69.2840285,41.3804352,past,Yunusobod,5,60.0,3,2,30.0,41500
69.3041431,41.3776023,past,Yunusobod,4,70.0,3,3,23.333333333333332,37000
69.2691287,41.3716355,past,Yunusobod,4,57.6,4,2,28.8,35000
69.2601933,41.2911414,orta,Yakkasaroy,12,46.0,10,1,46.0,27598
69.2810486,41.3714709,past,Yunusobod,4,55.0,3,2,27.5,34000
69.3101029,41.3667092,orta,Yunusobod,7,55.0,2,2,27.5,41000
69.2281531,41.210633,orta,Sergeli,9,40.0,9,1,40.0,18332
69.228478,41.270004,past,Yakkasaroy,4,30.0,3,1,30.0,26500
69.1700401,41.3379756,past,Shayhontohur,5,85.0,2,4,21.25,55000
69.2691287,41.3716355,orta,Yunusobod,6,45.0,2,1,45.0,28481
69.2836951,41.2850116,past,Mirobod,4,72.0,4,3,24.0,46000
69.2922234,41.3104865,past,Mirzo Ulugbek,4,70.0,4,3,23.333333333333332,51500
69.2937133,41.2758912,orta,Mirobod,9,65.0,9,2,32.5,47000
69.3235746,41.3133669,orta,Mirzo Ulugbek,9,116.0,6,3,38.666666666666664,72356
69.3328133,41.3466485,orta,Mirzo Ulugbek,9,176.0,1,5,35.2,69724
69.307123,41.2459142,past,Mirobod,5,56.0,3,2,28.0,40000
69.2281531,41.210633,orta,Sergeli,9,69.0,9,3,23.0,31622
69.2484865,41.2999586,orta,Yakkasaroy,7,45.0,6,1,45.0,55710
69.2552666,41.2818558,zamonaviy,Yakkasaroy,17,45.0,9,1,45.0,57853
69.3577802,41.2987036,past,Yashnobod,5,84.0,5,4,21.0,41000
69.2765786,41.3766361,past,Yunusobod,5,61.0,2,2,30.5,39500
69.2646587,41.3683947,orta,Yunusobod,6,110.0,5,4,27.5,69620
69.1968618,41.2829494,past,Chilonzor,4,50.0,2,2,25.0,32999
69.2773236,41.3245206,past,Yunusobod,4,70.0,4,3,23.333333333333332,52000
69.3689542,41.3326551,past,Mirzo Ulugbek,5,77.47,5,3,25.823333333333334,50000
69.2552666,41.2818558,orta,Yakkasaroy,10,37.0,9,1,37.0,26500
69.2624237,41.218274,orta,Sergeli,9,46.7,9,1,46.7,20110
69.3726789,41.3375577,orta,Mirzo Ulugbek,11,87.65,10,3,29.21666666666667,56491
69.2691287,41.3716355,orta,Yunusobod,6,110.0,6,4,27.5,69620
69.3013967,41.3200874,past,Mirzo Ulugbek,5,68.0,4,3,22.666666666666668,82000
69.2646587,41.3683947,orta,Yunusobod,6,45.0,2,1,45.0,28481
69.2281531,41.210633,orta,Sergeli,7,74.0,5,3,24.666666666666668,44000
69.1931366,41.3621443,past,Olmzor,4,70.0,3,3,23.333333333333332,41000
69.2624237,41.218274,orta,Sergeli,9,88.9,9,2,44.45,38282
69.224369,41.2664757,orta,Yakkasaroy,8,80.0,5,3,26.666666666666668,42000
69.3689542,41.3326551,orta,Mirzo Ulugbek,11,108.27,10,4,27.0675,69780
69.3726789,41.3375577,orta,Mirzo Ulugbek,11,87.05,7,3,29.016666666666666,60260
69.2058023,41.2894422,past,Chilonzor,4,58.0,4,2,29.0,37500
69.2646587,41.3683947,orta,Yunusobod,6,105.0,4,3,35.0,66455
69.3689542,41.3326551,past,Mirzo Ulugbek,5,80.0,2,4,20.0,75000
69.3419071,41.2922516,orta,Yashnobod,6,49.88,4,1,49.88,32245
69.3235746,41.3133669,orta,Mirzo Ulugbek,9,191.0,8,5,38.2,93128
69.1711557,41.2636404,past,Chilonzor,5,46.0,2,1,46.0,37500
69.2552666,41.2818558,zamonaviy,Yakkasaroy,17,93.0,14,3,31.0,119562
69.2773236,41.3653679,orta,Yunusobod,9,108.0,6,3,36.0,75000
69.3228615,41.3146381,orta,Yashnobod,7,160.0,6,6,26.666666666666668,82000
69.2922234,41.3104865,orta,Mirzo Ulugbek,8,150.0,4,4,37.5,180000
69.2058023,41.2894422,past,Chilonzor,4,30.0,2,1,30.0,23000
69.275364,41.295316,orta,Mirobod,8,130.0,2,3,43.333333333333336,110000
69.1968618,41.2901628,past,Chilonzor,4,52.0,4,2,26.0,33000
69.2356033,41.357531,past,Olmzor,4,69.0,1,3,23.0,50000
69.2730715,41.2983828,orta,Mirobod,9,60.0,4,2,30.0,80000
69.1804708,41.259418,orta,Chilonzor,9,60.0,6,2,30.0,40000
69.2638823,41.3051824,orta,Mirobod,9,60.0,8,2,30.0,83000
69.2769129,41.2910722,orta,Mirobod,9,53.0,7,1,53.0,51000
69.2937133,41.2758912,orta,Mirobod,9,62.0,3,2,31.0,75000
69.1880751,41.2881302,past,Chilonzor,5,80.0,5,4,20.0,43000
69.1968618,41.2829494,orta,Chilonzor,8,75.0,2,3,25.0,75000
69.3473509,41.3292204,orta,Mirzo Ulugbek,8,63.0,5,2,31.5,37197
69.2691287,41.3716355,past,Yunusobod,4,60.0,1,2,30.0,37000
69.1806212,41.2815959,past,Uchtepa,5,70.0,5,3,23.333333333333332,41500
69.2646587,41.3683947,orta,Yunusobod,6,80.0,3,2,40.0,50633
69.3343334,41.3337428,past,Mirzo Ulugbek,5,72.0,2,4,18.0,58000
69.3726789,41.3375577,orta,Mirzo Ulugbek,11,87.65,8,3,29.21666666666667,58583
69.2552666,41.2818558,zamonaviy,Yakkasaroy,17,75.0,10,2,37.5,96421
69.3473509,41.3292204,orta,Mirzo Ulugbek,9,85.0,5,3,28.333333333333332,50000
69.3644846,41.3318205,past,Mirzo Ulugbek,5,56.97,5,2,28.485,40000
69.2996732,41.3587493,past,Yunusobod,4,58.0,3,2,29.0,32000
69.2981832,41.3692799,past,Yunusobod,4,43.0,1,1,43.0,33000
69.1986902,41.3693776,past,Olmzor,5,57.0,4,2,28.5,33600
69.2143264,41.3239274,orta,Uchtepa,9,60.0,7,2,30.0,36500
69.307123,41.3709551,past,Yunusobod,5,110.0,5,5,22.0,47000
69.2361597,41.2907835,orta,Mirobod,9,58.0,6,2,29.0,48000
69.3726789,41.3375577,orta,Mirzo Ulugbek,11,129.18,10,4,32.295,83257
69.2837907,41.2981824,orta,Mirobod,9,65.0,8,2,32.5,43000
69.182706,41.2953086,past,Uchtepa,5,42.0,1,1,42.0,26000
69.3854653,41.3595967,orta,Mirzo Ulugbek,9,42.0,4,1,42.0,32500
69.2624237,41.218274,orta,Sergeli,9,54.9,9,1,54.9,23641
69.304888,41.2509119,past,Mirobod,4,49.0,1,2,24.5,35000
69.225679,41.336424,past,Shayhontohur,5,120.0,4,4,30.0,95000
69.3235746,41.3133669,orta,Mirzo Ulugbek,9,119.0,7,3,39.666666666666664,74280
69.2937133,41.2758912,past,Mirobod,5,122.0,3,4,30.5,65000
69.1692951,41.2879715,past,Uchtepa,4,68.0,2,3,22.666666666666668,40000
69.279218,41.3029081,orta,Mirobod,9,60.0,3,2,30.0,54000
69.219556,41.205091,orta,Sergeli,9,70.0,2,3,23.333333333333332,42000
69.2730715,41.2983828,orta,Mirobod,9,63.0,4,2,31.5,76000
69.303727,41.3209122,orta,Mirzo Ulugbek,12,65.0,4,2,32.5,52500
69.1692951,41.2879715,past,Uchtepa,4,36.0,3,1,36.0,25500
69.2484865,41.2999586,orta,Yakkasaroy,8,74.0,3,2,37.0,52148
69.2624237,41.218274,orta,Sergeli,9,86.6,9,2,43.3,37292
69.2281531,41.210633,orta,Sergeli,9,74.0,9,2,37.0,33903
69.1789807,41.2867929,past,Uchtepa,5,43.0,1,1,43.0,25200
69.2512486,41.2697288,past,Yakkasaroy,5,39.0,1,1,39.0,27500
69.300233,41.285135,past,Mirobod,5,123.0,4,4,30.75,64000
69.3585936,41.3550649,past,Mirzo Ulugbek,4,44.0,2,1,44.0,25000
69.3330106,41.3317977,orta,Mirzo Ulugbek,9,24.0,5,2,12.0,14000
69.3235746,41.3133669,orta,Mirzo Ulugbek,9,217.0,8,7,31.0,105805
69.2691667,41.3086111,orta,Mirobod,6,135.0,5,4,33.75,290000
69.307123,41.3709551,past,Yunusobod,4,58.0,4,2,29.0,37000
69.3235746,41.3133669,orta,Mirzo Ulugbek,9,62.0,2,2,31.0,44000
69.279218,41.3029081,orta,Mirobod,9,74.0,3,3,24.666666666666668,70000
69.2937133,41.2758912,orta,Mirobod,9,74.0,2,3,24.666666666666668,73999
69.3438785,41.3129727,orta,Mirzo Ulugbek,9,85.0,1,3,28.333333333333332,52500
69.3190425,41.3707855,past,Yunusobod,5,45.0,4,2,22.5,35500
69.2281531,41.210633,orta,Sergeli,9,75.0,6,3,25.0,55000
69.303727,41.3209122,orta,Mirzo Ulugbek,9,65.0,5,2,32.5,65000
69.2922234,41.3104865,past,Mirzo Ulugbek,4,80.0,4,3,26.666666666666668,88000
69.3078679,41.3080076,orta,Yashnobod,9,62.0,7,2,31.0,44000
69.275878,41.296644,orta,Mirobod,9,62.0,7,2,31.0,70000
69.1804708,41.259418,orta,Chilonzor,9,63.09,5,2,31.545,42000
69.223683,41.2855934,past,Chilonzor,4,45.0,3,2,22.5,41000
69.1804708,41.259418,orta,Chilonzor,10,77.5,8,3,25.833333333333332,49600
69.2400734,41.2994958,orta,Shayhontohur,12,78.0,8,3,26.0,45000
69.2177228,41.2916859,orta,Chilonzor,9,100.0,6,3,33.333333333333336,78000
69.3726789,41.3375577,past,Mirzo Ulugbek,4,110.0,3,5,22.0,86000
69.3607584,41.3422244,past,Mirzo Ulugbek,4,86.0,2,3,28.666666666666668,55000
69.2281531,41.3645355,orta,Olmzor,6,205.8,1,3,68.60000000000001,95000
69.3235123,41.286283,orta,Yashnobod,9,44.0,2,2,22.0,21000
69.2281531,41.210633,orta,Sergeli,9,130.0,5,5,26.0,64000
69.3235123,41.286283,past,Yashnobod,4,47.0,3,2,23.5,28500
69.1737654,41.2924208,orta,Uchtepa,12,57.95,11,2,28.975,29500
69.230515,41.2995849,past,Mirobod,4,120.0,1,4,30.0,135000
69.2527386,41.3289182,orta,Shayhontohur,9,65.0,6,2,32.5,57000
69.275364,41.295316,orta,Mirobod,9,42.0,2,1,42.0,38000
69.2922234,41.3104865,orta,Mirzo Ulugbek,8,95.0,6,4,23.75,115000
69.3160808,41.2960584,past,Yashnobod,4,58.0,3,2,29.0,57000
69.2616787,41.3221852,orta,Shayhontohur,7,70.0,6,3,23.333333333333332,58000
